client_id,y_proba,age,job,marital,education,gender,has_deposits,loan,has_insurance,has_mortgage,has_deposits_enc,loan_enc,has_insurance_enc,has_mortgage_enc,marital_enc,education_enc,gender_enc,job_enc,last_balance,mean_balance,min_balance,max_balance,currency,currency_enc
1893074540,0.6810413075716111,41.0,services,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,7,62.74879901375937,96.35828252657524,32.77027892350525,200.16552532791988,CZK,0
786664304,0.6810283237794871,35.0,unemployed,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,10,3247.6154140076405,3269.12971581776,3156.9867521908996,3343.9821185035494,CZK,0
121107476,0.6810196962138167,37.0,self-employed,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,6,1596.5983479932847,1632.8954753422743,1540.7341513016834,1778.1550820185205,CZK,0
1045828047,0.680992647004928,28.0,blue-collar,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,1,4040.7241023478937,4086.1256814941776,3968.3657546757195,4198.589312917172,CZK,0
946112756,0.6809243647704843,38.0,technician,divorced,tertiary,M,yes,no,n,no,1,0,0,0,0,2,1,9,1767.7903009542629,1810.3199776502015,1734.8815209020227,1884.0935617436817,CZK,0
1441282019,0.6809139113531154,42.0,unemployed,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,10,472.34834917481163,556.8503112852515,472.34834917481163,627.6165638975483,CZK,0
1580846084,0.6809045410972169,39.0,self-employed,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,6,501.8542946202889,424.6198773100096,263.8794947103439,602.2609475284136,CZK,0
752127144,0.6808883327263545,39.0,technician,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,9,1451.2421453704346,1525.057896979328,1423.819267688443,1599.596800794191,CZK,0
987599977,0.6808792828464184,36.0,admin.,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,0,132.84876499462837,95.57172079089747,-9.363370461098441,194.5677937966678,CZK,0
490403554,0.6807698996421034,40.0,technician,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,9,549.2287884859876,429.6205914025195,290.3847088878739,549.2287884859876,CZK,0
319247595,0.6806705640986729,38.0,housemaid,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,3,170.86072701589455,203.3513109885099,133.914435115758,279.7879174655447,CZK,0
1169941273,0.6806459884677143,39.0,technician,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,9,1073.2718390303849,979.0283669742323,895.634946366237,1128.3185229578608,CZK,0
1626379903,0.680616879425967,42.0,technician,divorced,secondary,F,yes,no,n,no,1,0,0,0,0,1,0,9,23.200381222407955,21.050890067094368,-116.45775738605346,131.72086770374602,CZK,0
1905986968,0.6805752684826695,33.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,2553.2234551540287,2609.17942312393,2540.782570905502,2677.7283897555935,CZK,0
1449884923,0.6805531161989806,39.0,technician,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,9,1383.1776968146057,1427.2695831009344,1348.1272045018386,1537.4087680933771,CZK,0
283952680,0.680486006487738,34.0,admin.,divorced,secondary,M,yes,no,n,no,1,0,0,0,0,1,1,0,1071.8759678919946,1087.8797098181958,959.2013748087966,1184.6540352785269,CZK,0
1492081257,0.6804700193827612,30.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,3575.2124790115695,3489.271972248284,3391.0133304490714,3642.6493748120547,CZK,0
188192649,0.680429594097888,34.0,admin.,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,0,904.557799863992,884.2816237790933,761.5633382848943,962.1865823660087,CZK,0
1778908428,0.6804068434318162,32.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,2567.2000171028776,2451.7706349990053,2305.16972251004,2567.2000171028776,CZK,0
943588767,0.6803729938868472,39.0,management,married,tertiary,M,yes,yes,y,no,1,1,1,0,1,2,1,4,-143.34668472097616,-178.84683153188445,-323.39930068478,-71.7684655085563,CZK,0
309577217,0.6803535240590074,30.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,3761.705673372581,3770.376554772154,3686.465600289533,3891.8868233986886,CZK,0
379567843,0.6803201321372312,34.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,2068.1185408176466,2062.026172541538,1951.9780168092923,2191.389086472387,CZK,0
1231427595,0.6803121953557814,41.0,services,married,unknown,M,yes,yes,n,no,1,1,0,0,1,3,1,7,-50.9541389015218,-11.502044562842217,-114.32786428593799,80.14777213191294,CZK,0
1635085700,0.6802807551605241,37.0,blue-collar,single,unknown,M,yes,no,n,no,1,0,0,0,2,3,1,1,155.81059359020853,200.5492288985474,73.84400023318258,309.89688676770714,CZK,0
1159026952,0.6802780877466238,37.0,entrepreneur,divorced,tertiary,M,yes,no,n,no,1,0,0,0,0,2,1,2,122.02785176792227,62.701969910452675,-44.60985539805482,187.11134479089486,CZK,0
1603491970,0.6801949002991756,34.0,admin.,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,0,662.638807663133,556.4318202973968,459.7946568967308,662.638807663133,CZK,0
360586401,0.6801683215390136,34.0,admin.,single,tertiary,F,yes,yes,n,no,1,1,0,0,2,2,0,0,688.3707069038459,620.0888026983432,540.3257351490543,693.6613698743677,CZK,0
1848078003,0.6801660030253868,37.0,unemployed,single,secondary,F,yes,no,y,no,1,0,1,0,2,1,0,10,2629.4283858792846,2743.5568562078947,2629.4283858792846,2849.722749127949,EUR,1
801802099,0.6800339542888397,35.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,1421.5755460576925,1381.0687993588676,1247.1989922813223,1474.2728713554875,CZK,0
965532815,0.6799442506194356,39.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,27.153797010281195,87.17919615108377,-22.27266064169129,179.09320646704506,CZK,0
1691444914,0.6798750022938184,37.0,blue-collar,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,1,62.36896718488152,120.3554628894535,33.79183698353752,208.1712261808189,CZK,0
676793679,0.6797800175108151,32.0,technician,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,9,4066.4709851545285,4054.7438924714156,3937.9272586421635,4179.717299358679,CZK,0
1190490240,0.6797507840715693,37.0,services,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,7,1225.5680126752188,1194.202620602352,1085.8957589316612,1247.5513944489892,CZK,0
1866431280,0.6797390595909677,41.0,unknown,single,unknown,M,yes,no,n,no,1,0,0,0,2,3,1,11,900.4914795915419,925.5170043106947,752.3671436165595,1033.8396892592598,CZK,0
148146841,0.6796539105024152,37.0,technician,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,9,1819.9649224648979,1762.439970297709,1626.7018334238685,1885.9553202443421,CZK,0
1944441307,0.6796160422253241,37.0,admin.,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,0,-25.21901889849031,32.908174037331804,-62.400949589431036,206.0281420665921,CZK,0
852972600,0.679526613781505,33.0,housemaid,married,primary,F,yes,no,n,no,1,0,0,0,1,0,0,3,2028.2261170944103,2047.3323590334182,1968.7564376019286,2119.036988661913,CZK,0
244839949,0.6795257593424464,38.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,543.5478080131229,618.9597970370642,474.28288405278283,754.4476718801761,CZK,0
1493330675,0.679162740359227,35.0,technician,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,9,2728.809776714326,2759.7276053479427,2631.8092815206687,2835.8479066047,CZK,0
818966630,0.6791228948627042,33.0,technician,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,9,3327.826393959196,3250.0241986972983,3139.267829404183,3370.5392935719215,CZK,0
965835277,0.679112352243019,38.0,self-employed,single,tertiary,F,yes,no,y,no,1,0,1,0,2,2,0,6,640.8197977717114,615.9382934879793,432.6225845184656,728.0725871602975,CZK,0
250134959,0.6790621880841657,41.0,technician,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,9,157.57059992996503,153.79328522103168,48.40112063965776,258.5219755466817,CZK,0
1968968815,0.6789919779987551,37.0,self-employed,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,6,1171.0129451660177,1194.0430421400565,1107.145568287243,1316.4777936135306,CZK,0
1098271517,0.6789754900877305,36.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,1094.6911421274297,1127.330365567476,1021.7951373076096,1241.9124348900325,CZK,0
1417783553,0.6789621327962673,37.0,unemployed,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,10,1972.0370328462404,1959.3787151746135,1854.9577089615318,2035.1844825159792,CZK,0
519783219,0.678953353799369,36.0,technician,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,9,2430.2166852580913,2496.8477368139484,2415.6126140596634,2599.4495264270495,CZK,0
1915487904,0.6787753391625597,33.0,management,divorced,tertiary,M,yes,no,n,no,1,0,0,0,0,2,1,4,2211.2663310381577,2231.280125065152,2136.7974678425853,2319.7712224709744,CZK,0
586946616,0.6787615237369878,38.0,management,married,unknown,F,yes,no,n,no,1,0,0,0,1,3,0,4,121.41762420564937,74.66621578811151,-36.52097940667632,246.15984283739706,CZK,0
707666247,0.6787296661910105,28.0,technician,single,secondary,F,yes,yes,n,no,1,1,0,0,2,1,0,9,5745.443831399856,5780.63529356795,5664.341029271788,5919.527166104962,CZK,0
1790752648,0.6786952429741069,30.0,admin.,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,0,2545.2822999993,2576.9529065145534,2475.3788876268277,2696.014223445234,CZK,0
1031945947,0.6786895006205536,39.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,-55.351561717505476,43.38539386637404,-70.15664924306266,135.6791419943433,CZK,0
425202497,0.6786579127005701,36.0,unknown,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,11,2973.1817800424806,3045.444432370073,2931.613512294132,3169.0802210833117,CZK,0
704160785,0.6786264460692623,40.0,technician,divorced,secondary,F,yes,no,n,no,1,0,0,0,0,1,0,9,369.87946420956314,326.8375549102689,222.5057600869594,425.07890544862454,CZK,0
308537690,0.6786008503154728,33.0,services,married,secondary,F,yes,yes,n,no,1,1,0,0,1,1,0,7,2889.1453273751285,2903.7628730057663,2821.434058377693,2976.784308656976,CZK,0
415300718,0.6785948224289804,52.0,blue-collar,married,primary,F,no,no,n,no,0,0,0,0,1,0,0,1,66629.97555908968,66659.9124132044,66583.08432318909,66747.36509615261,CZK,0
732581532,0.6785798346695152,39.0,retired,divorced,primary,F,yes,no,n,no,1,0,0,0,0,0,0,5,51.9816943371468,95.84485236528973,-42.68531278905152,199.35582533284887,CZK,0
1717053281,0.6783980648072853,29.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,3806.220564080503,3833.614169662658,3748.4702537433536,3907.329770101575,CZK,0
887694228,0.6783658538983062,27.0,blue-collar,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,1,3796.1845709683157,3781.777344019073,3648.0869644122745,3868.3363536812262,CZK,0
310331301,0.6783531986196096,33.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,2531.0551207918743,2636.507591386315,2531.0551207918743,2776.3688987807654,CZK,0
322676809,0.6783436380701853,35.0,housemaid,single,primary,M,yes,no,y,no,1,0,1,0,2,0,1,3,795.2197291522241,737.3605753240258,659.9769767294313,821.1735112964235,CZK,0
1116770020,0.6781808693776552,21.0,student,single,primary,F,yes,no,n,no,1,0,0,0,2,0,0,8,8227.184759346394,8260.940878122123,8172.330844177123,8363.867554317168,CZK,0
332504834,0.6781627677364175,32.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,2387.7969951854143,2366.0844911161034,2238.5466063014837,2442.429167206648,CZK,0
477986228,0.6779737289405037,28.0,self-employed,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,6,4614.707057343383,4588.163022481641,4448.329725185599,4699.688576755762,CZK,0
314752012,0.6779304483401938,32.0,admin.,married,secondary,M,yes,yes,n,no,1,1,0,0,1,1,1,0,1580.0276782884355,1597.1889203904236,1430.675325921197,1721.3950375474724,CZK,0
1674917463,0.6779103340628186,37.0,management,married,tertiary,F,yes,no,y,no,1,0,1,0,1,2,0,4,85.99489294856215,3.843382623286122,-102.1238471786193,89.53114803643837,CZK,0
945704628,0.6778708217492573,35.0,admin.,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,0,289.5689812136986,322.5841267529864,248.54102623106647,431.3970294028869,CZK,0
784193785,0.6777261028135769,32.0,blue-collar,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,1,1828.7463544931213,1881.8385401226833,1806.0348058963832,1987.0294898855393,CZK,0
1382818573,0.6777174878422949,33.0,admin.,divorced,tertiary,F,yes,no,n,no,1,0,0,0,0,2,0,0,904.1048557513233,903.3870583352909,824.2846049184511,972.0688985804961,CZK,0
1392022063,0.677628276310073,37.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,142.29810539005143,47.23194129563546,-63.511437622630055,190.76076989649317,CZK,0
1617185257,0.6775722148345823,36.0,admin.,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,0,-28.97275379201202,24.385766521502767,-99.0797182348166,160.58140759078145,CZK,0
1017273348,0.6774386118244347,34.0,blue-collar,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,1,752.0753724565682,789.4822704480578,727.8494476862343,836.2721882902669,CZK,0
724296451,0.6773905669171504,40.0,technician,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,9,973.649384378225,1156.1628414046354,973.649384378225,1289.8414237168324,CZK,0
1421667592,0.6773550631604325,38.0,unknown,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,11,1618.3846801240688,1623.1531667957922,1540.1876702716402,1709.2084639686245,CZK,0
1064473247,0.6773517480842559,36.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,642.160714196086,579.6513990457373,472.59860154096987,735.1088869598761,CZK,0
1675944738,0.6773412102229192,35.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,1138.2567126559807,1171.7422881002224,1093.396359324873,1243.726269154182,CZK,0
354149172,0.6772861524849288,38.0,technician,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,9,1403.7628369376534,1482.7443554885856,1379.0040185431078,1598.7418057852017,CZK,0
1878831656,0.6771919025525556,35.0,technician,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,9,2257.947081933478,2211.661059641512,2111.954081157399,2326.636254514126,CZK,0
1014825084,0.6771411091933608,39.0,student,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,8,384.09479251107246,380.004275485615,249.90812204199355,462.24863151759814,CZK,0
1092882494,0.6771329189426109,37.0,technician,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,9,1221.4704467958911,1115.203711470088,1014.6977909336308,1226.66826166202,CZK,0
1217092644,0.6770732169734913,37.0,technician,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,9,1493.9106058480556,1446.4592305259066,1295.6845909557253,1592.3224810922263,CZK,0
550565852,0.6770116098717052,35.0,admin.,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,0,206.19841182728322,274.2737735932247,199.28173691293932,361.4951432505029,CZK,0
395095376,0.6770076899655343,33.0,admin.,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,0,898.2826536260611,912.8443070996326,829.2348844784385,1006.5719857959288,CZK,0
1647251891,0.6769644042317198,37.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,268.2916995563771,241.341914022968,105.93025777023442,391.41219678486004,CZK,0
1594936069,0.6769622791842232,40.0,technician,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,9,319.459492055697,306.9855095773039,211.26650187734194,458.62032093779186,CZK,0
149986331,0.6768813116342679,38.0,entrepreneur,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,2,-108.41291757941097,-1.1684090726628436,-167.22947458970717,208.73259155499835,CZK,0
495016896,0.6768669461871759,40.0,unemployed,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,10,362.30274087275836,347.357280544836,255.21923715846785,420.9620787246459,CZK,0
1481898965,0.676849721860157,32.0,blue-collar,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,1,1633.2563636447167,1643.271594100645,1544.7442196430784,1776.5482228836202,CZK,0
1511101139,0.6768367191550752,41.0,unemployed,single,primary,M,yes,no,n,no,1,0,0,0,2,0,1,10,173.37396252812374,215.46359535317035,140.84948033076233,317.2164343510881,CZK,0
1306301596,0.6768177265771842,38.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,82.23864458230148,183.6478409235615,82.23864458230148,283.43119772350565,CZK,0
1631770074,0.6767928849294427,35.0,blue-collar,married,primary,M,yes,no,n,no,1,0,0,0,1,0,1,1,379.6161582028374,419.8599044322486,322.13253563086084,519.2294160176925,CZK,0
1632277923,0.6767579239712052,39.0,services,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,7,316.60309490369235,389.1397532717194,312.09913019078965,486.961379636559,CZK,0
1640593784,0.6767200278658665,41.0,unemployed,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,10,-0.22916345233679206,-5.272756813024781,-96.50700224717123,88.93074462304209,CZK,0
367677986,0.6767109440140278,39.0,technician,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,9,429.123110070809,380.9429654029476,302.505073282515,469.21504652896306,CZK,0
729927391,0.6765908857960318,30.0,student,single,unknown,M,yes,no,n,no,1,0,0,0,2,3,1,8,4398.301286756077,4472.793049624602,4349.4759462052325,4597.7688222329425,CZK,0
1377063362,0.6765779297191822,36.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,723.7497757711603,799.0802990460122,717.5715152981876,870.2393803283455,CZK,0
1214367928,0.6765466539266994,37.0,unknown,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,11,1779.470360742246,1724.226297300733,1604.046141991723,1827.149094811024,CZK,0
424834868,0.6765179984022508,39.0,services,married,secondary,M,yes,no,y,no,1,0,1,0,1,1,1,7,34.49396557282316,49.85374265993034,-57.023589882081865,113.73888270091967,CZK,0
581724010,0.6765074554598804,34.0,blue-collar,married,secondary,F,yes,yes,n,no,1,1,0,0,1,1,0,1,637.4972970748543,632.6845507470985,553.2838025351106,744.583376764665,CZK,0
1749567499,0.6764265745804192,28.0,admin.,single,unknown,M,yes,no,n,no,1,0,0,0,2,3,1,0,2782.7582023512964,2742.365017671939,2636.6167051247744,2854.924156885306,CZK,0
416087867,0.676404462516409,28.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,3814.936425448519,3801.962256881537,3699.463114693069,3887.1473734129986,CZK,0
690571585,0.676361606702479,34.0,admin.,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,0,256.0233139676504,242.2655535869127,146.0112337722167,319.7640250117851,CZK,0
1076826180,0.6763572459434325,40.0,technician,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,9,68.09672300123503,41.9006884597777,-78.03494205237054,142.80194364701777,CZK,0
1441112678,0.6763558120841336,35.0,admin.,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,0,235.363247482964,325.3229429057791,228.94164804695038,437.2708871490665,CZK,0
1182060147,0.6762766998693077,37.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,47.23100215714417,0.5110033547291517,-125.61149758945879,131.26799544960502,CZK,0
517045374,0.6762713993368472,35.0,management,single,tertiary,M,yes,yes,n,no,1,1,0,0,2,2,1,4,963.9437206877298,997.8920886786974,890.7487560360867,1063.5780420924423,CZK,0
1728461637,0.6762237293231277,36.0,services,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,7,1190.0188428936992,1192.0704004438244,1118.8044013111025,1256.9609120681096,CZK,0
1563795675,0.6761680409949334,30.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,3271.9755803682224,3353.9072548876215,3242.6749524215656,3455.378236179914,CZK,0
1072441320,0.6761076647277738,30.0,technician,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,9,4103.656264893505,4064.183659159094,3976.4564254258507,4143.16767248863,CZK,0
1086700434,0.6760388163211233,38.0,unemployed,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,10,884.1384782199008,802.2257809021626,704.0079746550316,884.1384782199008,CZK,0
1462111719,0.6759543706106341,32.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,2105.934505427027,2086.383033641077,1972.3999525131155,2192.9753662998532,CZK,0
452114759,0.6759060014562984,28.0,technician,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,9,5014.491340676045,4965.334117975826,4843.7857043841195,5095.300318864389,CZK,0
307441892,0.6758924180633101,33.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,1750.4154375253572,1770.3657253464226,1557.6473668968392,1840.5560082807347,CZK,0
159745824,0.6758547972599107,31.0,blue-collar,married,secondary,F,yes,yes,n,no,1,1,0,0,1,1,0,1,1787.4989941748058,1764.968208727788,1668.9630777818197,1896.648759914514,CZK,0
655591949,0.6758181885954386,35.0,blue-collar,divorced,unknown,M,yes,no,n,no,1,0,0,0,0,3,1,1,139.0018376004912,161.43989042421452,80.54841662171289,251.32410553992491,CZK,0
1684530217,0.6758010347340828,39.0,technician,single,secondary,M,yes,yes,n,no,1,1,0,0,2,1,1,9,423.34366216115416,410.45872805262564,321.7983777855113,510.81424308814786,CZK,0
338845580,0.6757399294311928,30.0,blue-collar,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,1,2430.6072033683795,2490.2471549828024,2418.479795450292,2623.2673412269132,CZK,0
614018120,0.6756974670727148,34.0,admin.,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,0,188.8086779782783,156.12569713097662,34.49954661619971,269.73708640826237,CZK,0
1310610548,0.6755977312887965,32.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,1951.3515291734557,1892.2135161320316,1798.0708699375368,2011.7830052949812,CZK,0
720485717,0.6755516461824226,35.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,915.6644352503005,926.2615868323633,820.2853997798495,1049.7096147702941,CZK,0
474035950,0.675520082425012,36.0,unemployed,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,10,1784.122263653792,1768.5581574010525,1673.8150979913692,1828.2498408638753,CZK,0
1321316008,0.6754198715766968,32.0,services,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,7,2865.239679070404,2879.12689917507,2829.8023005986674,2987.826742014832,CZK,0
517496792,0.6754082624231705,37.0,management,married,tertiary,M,yes,no,n,no,1,0,0,0,1,2,1,4,191.47569262365352,239.55116730549267,157.0283563079767,375.76510282105755,CZK,0
443554804,0.675380377419343,34.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,1218.20410080107,1224.0790124909013,1154.831307219073,1323.0510243418948,CZK,0
1359443031,0.6753414949171893,34.0,unknown,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,11,2965.430795585093,2970.3196721673635,2889.9934786667427,3055.9392645268085,CZK,0
705063044,0.6753165148691422,32.0,technician,divorced,tertiary,F,yes,no,n,no,1,0,0,0,0,2,0,9,3276.4639185915175,3258.0026006453545,3117.8500937058075,3358.255708156819,CZK,0
190086578,0.6752347155090833,35.0,management,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,4,549.292516449497,487.0138377633979,377.46779040689745,570.8874047753559,CZK,0
505534570,0.6752099683917093,40.0,technician,divorced,tertiary,F,yes,no,n,no,1,0,0,0,0,2,0,9,-1.4535123032972965,14.70710519990767,-85.35736838668753,113.13700439203987,CZK,0
1379033498,0.6751061768945168,31.0,technician,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,9,3458.54175579276,3375.9630738861647,3294.025125550598,3483.003877850648,CZK,0
1928292126,0.6751020677467396,30.0,admin.,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,0,1474.620163694122,1306.3281459107386,1210.0413118645233,1474.620163694122,CZK,0
235325085,0.6750954393942534,32.0,technician,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,9,3303.91452381826,3279.6784983595326,3183.837993811231,3420.871056837353,CZK,0
1691985017,0.6750812077782216,30.0,self-employed,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,6,3371.4078450042134,3344.763883828603,3239.4261068011233,3486.577648545621,CZK,0
412718655,0.6750689083735762,31.0,admin.,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,0,1262.7039968370516,1231.2031408622813,1110.8919053463037,1310.4101697142632,CZK,0
1214661297,0.6750514904035306,36.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,462.4999814064331,521.7106763759982,442.21349140921234,606.9938971036672,CZK,0
1716328337,0.6749763448020477,33.0,admin.,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,0,612.7200202816225,634.427100544927,506.26056190980273,728.6800315698674,CZK,0
545764624,0.6749676196850766,32.0,management,single,secondary,F,yes,no,n,no,1,0,0,0,2,1,0,4,1995.6150922750253,2019.8921411180163,1946.791272483742,2097.9837756243846,CZK,0
1563192915,0.6749441156711998,33.0,management,married,tertiary,F,yes,no,n,no,1,0,0,0,1,2,0,4,1793.2704404428243,1800.3350532874535,1718.953166240321,1990.094511870809,CZK,0
1543135848,0.6749292024363444,36.0,self-employed,single,tertiary,F,yes,no,n,no,1,0,0,0,2,2,0,6,1162.610420753773,1241.7324436281733,1099.3192550481865,1378.5297368184306,CZK,0
641951764,0.6749219958259213,29.0,management,single,secondary,M,yes,yes,y,no,1,1,1,0,2,1,1,4,3329.900848146542,3304.8435493908496,3201.6435203433894,3476.4414513983497,CZK,0
1669539327,0.6749084535831273,38.0,services,divorced,secondary,F,yes,no,n,no,1,0,0,0,0,1,0,7,81.52188602881196,54.27477039195254,-103.08407239160564,116.78284782445652,CZK,0
167916114,0.6749033896743886,34.0,admin.,single,secondary,M,yes,yes,n,no,1,1,0,0,2,1,1,0,-0.9989738969318225,-45.31871668951104,-156.2209936614653,58.93164094506311,CZK,0
1046231048,0.6748821881052719,33.0,technician,single,secondary,M,yes,yes,n,no,1,1,0,0,2,1,1,9,2993.1495082917136,3068.6764358379305,2967.9365956828715,3141.761829634054,CZK,0
1685981614,0.674876587360636,39.0,technician,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,9,430.7093997541404,449.12328755838166,357.90693963472665,574.2539283193527,CZK,0
1446229375,0.6747972986646731,37.0,services,married,secondary,M,yes,no,n,no,1,0,0,0,1,1,1,7,722.6547903200611,762.0334484828334,679.7536465190396,853.0268837671359,CZK,0
467013572,0.674770968119218,36.0,management,married,secondary,F,yes,no,n,no,1,0,0,0,1,1,0,4,504.44082526813133,564.2931944428453,456.2673273810602,680.1109336638441,CZK,0
725328341,0.6747541714513606,28.0,management,single,tertiary,M,yes,no,n,no,1,0,0,0,2,2,1,4,3632.171732806863,3605.4934486846446,3455.4998062346763,3734.266838010535,CZK,0
1189212723,0.6746773427520302,39.0,technician,single,secondary,M,yes,yes,n,no,1,1,0,0,2,1,1,9,127.38838549786266,106.82565415087791,42.36266894763933,172.95801273772588,CZK,0
290943017,0.6746178003415423,34.0,blue-collar,single,secondary,M,yes,no,n,no,1,0,0,0,2,1,1,1,202.2487962395012,194.75056453499607,121.13069725435,256.3068968908268,CZK,0
